UPC1, Item, Descrption, Cost, Price, Category, SubCategory, SubCategory2, SubCategory3, Vendor, GR, GC, VR, VC, Total Inventory
40000003378,    D1470900,,$13.00 ,,,,,,,,,,,
40000003379,     D718A00,,$17.00 ,,,,,,,,,,,
40000003380,      SE9052,,$12.50 ,,,,,,,,,,,
40000003381,      SE9056,,$8.00 ,,,,,,,,,,,
40000003382,      SE9087,,$11.00 ,,,,,,,,,,,
40000003383,      SE9098,,$10.50 ,,,,,,,,,,,
40000003384,      SE9128,,$13.50 ,,,,,,,,,,,
40000003385,      SW9128,,$13.50 ,,,,,,,,,,,
40000003386,   ,  ,0,32,  ,  ,  ,  ,  ,0,1,0,0,1
40000003386,      SE9094,,$13.00 ,,,,,,,,,,,
40000003387,      SE9074,,$8.00 ,,,,,,,,,,,
40000003388,      SE9067,,$10.00 ,,,,,,,,,,,
40000003389,      SE9062,,$12.50 ,,,,,,,,,,,
40000003390,     LG06000,,$4.50 ,,,,,,,,,,,
40000003391,     LG20000,,$4.50 ,,,,,,,,,,,
40000003392,   ,  ,0,32,  ,  ,  ,  ,  ,1,1,0,0,2
40000003392,       BHL02,,$13.50 ,,,,,,,,,,,
40000003393,551015,,$25.75 ,,,,,,,,,,,
40000003394,     T185108,,$11.50 ,,,,,,,,,,,
40000003395,       T2419,,$10.50 ,,,,,,,,,,,
40000003396,       T2467,,$11.50 ,,,,,,,,,,,
40000003397,     J202605,,$12.50 ,,,,,,,,,,,
40000003398,     T185103,,$11.50 ,,,,,,,,,,,
40000003399,     T241903,,$11.50 ,,,,,,,,,,,
40000003400,   ,  ,0,18,  ,  ,  ,  ,  ,1,0,0,0,1
40000003400,      KB2500,,$8.00 ,,,,,,,,,,,
40000003401,     BQF9002,,$5.50 ,,,,,,,,,,,
40000003402,     SS9000A,,$4.50 ,,,,,,,,,,,
40000003403,       T2898,,$10.50 ,,,,,,,,,,,
40000003404,    LS026R00,,$11.75 ,,,,,,,,,,,
40000003405,     XLS0100,,$11.50 ,,,,,,,,,,,
40000003406,     T185110,,$13.00 ,,,,,,,,,,,
40000003407,      C10538,,$20.00 ,,,,,,,,,,,
40000003408,      C10875,,$14.75 ,,,,,,,,,,,
40000003409,   ,  ,0,42,  ,  ,  ,  ,  ,2,1,0,0,3
40000003409,      NP5097,,$16.50 ,,,,,,,,,,,
40000003410,   ,  ,0,42,  ,  ,  ,  ,  ,0,1,0,0,1
40000003410,      NP5116,Oleana Straight Leg Jean,$15.50 ,,,,,,,,,,,
40000003411,     NC25195,,$28.75 ,,,,,,,,,,,
40000003412,    IR800390,,$12.50 ,,,,,,,,,,,
40000003413,       T384A,,$20.50 ,,,,,,,,,,,
40000003414,     AT00449,,$12.75 ,,,,,,,,,,,
40000003415,   ,  ,0,34,  ,  ,  ,  ,  ,2,0,0,0,2
40000003415,     ET60006,,$14.75 ,,,,,,,,,,,
40000003416,      KT534G,,$7.75 ,,,,,,,,,,,
40000003417,   KT534P419,,$8.75 ,,,,,,,,,,,
40000003418,   KT548P139,,$9.75 ,,,,,,,,,,,
40000003419,       T1668,,$14.00 ,,,,,,,,,,,
40000003420,   ,  ,0,42,  ,  ,  ,  ,  ,0,1,0,0,1
40000003420,       LB034,,$14.50 ,,,,,,,,,,,
40000003421,   KT2114902,,$17.75 ,,,,,,,,,,,
40000003422,     KT14092,,$17.00 ,,,,,,,,,,,
40000003423,   ,  ,0,50,  ,  ,  ,  ,  ,1,0,0,0,1
40000003423,      D30104,,$21.75 ,,,,,,,,,,,
40000003424,     KD23169,,$22.75 ,,,,,,,,,,,
40000003425,       J4200,,$17.50 ,,,,,,,,,,,
40000003426,       T3881,,$15.50 ,,,,,,,,,,,
40000003427,       T4132,,$15.50 ,,,,,,,,,,,
40000003428,     T185112,,$12.00 ,,,,,,,,,,,
40000003430,     T185111,,$12.00 ,,,,,,,,,,,
40000003431,   C1422P168,,$29.75 ,,,,,,,,,,,
40000003432,   C1431P173,,$29.75 ,,,,,,,,,,,
40000003433,   C1431P198,,$29.75 ,,,,,,,,,,,
40000003434,   ,  ,0,32,  ,  ,  ,  ,  ,0,1,0,0,1
40000003434,  BHL02CURVY,,$13.50 ,,,,,,,,,,,
40000003435,       L4058,,$15.75 ,,,,,,,,,,,
40000003436,      BA4648,,$18.75 ,,,,,,,,,,,
40000003437,      BA4185,,$17.75 ,,,,,,,,,,,
40000003438,      BA4422,,$18.75 ,,,,,,,,,,,
40000003439,      HC1442,,$11.50 ,,,,,,,,,,,
40000003440,      D15752,,$18.25 ,,,,,,,,,,,
40000003441,      LD1449,,$10.25 ,,,,,,,,,,,
40000003442,       RD131,,$14.50 ,,,,,,,,,,,
40000003443,       T2985,,$14.75 ,,,,,,,,,,,
40000003444,      M9040P,,$37.50 ,,,,,,,,,,,
40000003445,       A2038,,$14.75 ,,,,,,,,,,,
40000003446,       A0001,,$15.75 ,,,,,,,,,,,
40000003447,   ,  ,0,55,  ,  ,  ,  ,  ,0,1,0,0,1
40000003447,       BPHB4,,$24.50 ,,,,,,,,,,,
40000003448,     BPNECK6,,$10.50 ,,,,,,,,,,,
40000003449,   ,  ,0,45,  ,  ,  ,  ,  ,0,1,0,0,1
40000003449,      BPTOP1,,$20.50 ,,,,,,,,,,,
40000003450,     BPTOP25,,$24.50 ,,,,,,,,,,,
40000003451,     AD41129,,$8.36 ,,,,,,,,,,,
40000003452,       D3386,,$7.82 ,,,,,,,,,,,
40000003453,       D3430,,$8.36 ,,,,,,,,,,,
40000003454,    PM5265ST,,$8.09 ,,,,,,,,,,,
40000003455,    STT10296,,$5.39 ,,,,,,,,,,,
40000003456,    STT12039,,$7.82 ,,,,,,,,,,,
40000003457,1932,,$9.00 ,,,,,,,,,,,
40000003458,      m9047p,,$37.00 ,,,,,,,,,,,
40000003459,   ,  ,0,74,  ,  ,  ,  ,  ,0,1,0,0,1
40000003459,      M9049P,,$37.00 ,,,,,,,,,,,
40000003461,      mp0059,,$34.50 ,,,,,,,,,,,
40000003462,   ,  ,0,69,  ,  ,  ,  ,  ,0,1,0,0,1
40000003462,      M9005P,,$34.50 ,,,,,,,,,,,
40000003464,      m9041p,,$34.50 ,,,,,,,,,,,
40000003465,      mp005p,,$34.50 ,,,,,,,,,,,
40000003466,6000,,$1.00 ,,,,,,,,,,,
40000003467,      BA1460,,$23.10 ,,,,,,,,,,,
40000003468,      BA3108,,$21.10 ,,,,,,,,,,,
40000003469,      BA3607,,$20.10 ,,,,,,,,,,,
40000003470,      BA4370,,$20.10 ,,,,,,,,,,,
40000003471,      BA4900,,$21.10 ,,,,,,,,,,,
40000003472,      DB3716,,$19.10 ,,,,,,,,,,,
40000003473,      BA4113,,$20.10 ,,,,,,,,,,,
40000003474,      DB2099,,$14.10 ,,,,,,,,,,,
40000003475,    15459-PP,,$15.95 ,,,,,,,,,,,
40000003476,     62003-T,,$20.95 ,,,,,,,,,,,
40000003477,     30933-I,,$14.95 ,,,,,,,,,,,
40000003478,    DR273-TU,,$12.95 ,,,,,,,,,,,
40000003479,     DR273-C,,$12.95 ,,,,,,,,,,,
40000003480,    31037B-M,,$14.95 ,,,,,,,,,,,
40000003481,    31037B-W,,$14.95 ,,,,,,,,,,,
40000003482,  FM3840D-TN,,$12.95 ,,,,,,,,,,,
40000003483,   ,  ,0,34,  ,  ,  ,  ,  ,2,0,0,0,2
40000003483,   FM3840E-R,,$12.95 ,,,,,,,,,,,
40000003484,   ,  ,0,38,  ,  ,  ,  ,  ,0,1,0,0,1
40000003484,     31082-W,,$14.95 ,,,,,,,,,,,
40000003485,     7F213-A,,$17.95 ,,,,,,,,,,,
40000003486,   ,  ,0,43,  ,  ,  ,  ,  ,4,1,0,0,5
40000003486,     6F200-M,,$16.95 ,,,,,,,,,,,
40000003487,   ,  ,0,43,  ,  ,  ,  ,  ,1,1,0,0,2
40000003487,     6F801-N,,$16.95 ,,,,,,,,,,,
40000003488,   ,  ,0,54,  ,  ,  ,  ,  ,4,0,0,0,4
40000003488,     6F203-N,,$20.95 ,,,,,,,,,,,
40000003489,   ,  ,0,39,  ,  ,  ,  ,  ,1,0,0,0,1
40000003489,8130-7237-RN,,$15.95 ,,,,,,,,,,,
40000003490,    146000-B,,$17.95 ,,,,,,,,,,,
40000003491,    100445-C,,$13.95 ,,,,,,,,,,,
40000003492,    30933-IC,,$14.95 ,,,,,,,,,,,
40000003493,   ,  ,0,34,  ,  ,  ,  ,  ,0,1,0,0,1
40000003493,    DR273-CD,,$12.95 ,,,,,,,,,,,
40000003494,30000,,$6.25 ,,,,,,,,,,,
40000003495,   ,  ,0,16,  ,  ,  ,  ,  ,1,0,0,0,1
40000003495,310001,,$4.00 ,,,,,,,,,,,
40000003496,270000,,$9.59 ,,,,,,,,,,,
40000003497,   ,  ,0,54,  ,  ,  ,  ,  ,1,0,0,0,1
40000003497,      DR-058,,$22.75 ,,,,,,,,,,,
40000003498,      DR-386,,$14.75 ,,,,,,,,,,,
40000003499,      DR-387,,$14.75 ,,,,,,,,,,,
40000003500,   ,  ,0,34,  ,  ,  ,  ,  ,1,0,0,0,1
40000003500,      DR-389,,$14.75 ,,,,,,,,,,,
40000003501,     DR-P107,,$21.75 ,,,,,,,,,,,
40000003502, SUN-1858536,,$22.75 ,,,,,,,,,,,
40000003503,   SUN-1858C,,$22.75 ,,,,,,,,,,,
40000003504,  SUN-1858PC,,$22.75 ,,,,,,,,,,,
40000003505, SUN-1929513,,$24.75 ,,,,,,,,,,,
40000003506,   ,  ,0,54,  ,  ,  ,  ,  ,0,1,0,0,1
40000003506,SUN-18716530,,$22.75 ,,,,,,,,,,,
40000003507,SUN-22011969,,$22.75 ,,,,,,,,,,,
40000003508,   ,  ,0,54,  ,  ,  ,  ,  ,1,1,0,0,2
40000003508,WNT-18580433,,$22.75 ,,,,,,,,,,,
40000003509,      SJK126,,$8.10 ,,,,,,,,,,,
40000003510,   ,  ,0,22,  ,  ,  ,  ,  ,0,1,0,0,1
40000003510,       KD136,,$7.10 ,,,,,,,,,,,
40000003511,      GPO025,,$6.10 ,,,,,,,,,,,
40000003512,      GPO039,,$6.10 ,,,,,,,,,,,
40000003513,   ,  ,0,60,  ,  ,  ,  ,  ,3,1,0,0,4
40000003513,      EC4112,,$17.10 ,,,,,,,,,,,
40000003514,       SE643,,$17.10 ,,,,,,,,,,,
40000003515,      EXX001,,$4.10 ,,,,,,,,,,,
40000003516,537512,,$2.75 ,,,,,,,,,,,
40000003517,   ,  ,0,26,  ,  ,  ,  ,  ,7,1,0,0,8
40000003517,     PKOSS26,,$10.00 ,,,,,,,,,,,
40000003518,   ,  ,0,23,  ,  ,  ,  ,  ,0,1,0,0,1
40000003518,507723,,$9.00 ,,,,,,,,,,,
40000003519,507733,,$13.00 ,,,,,,,,,,,
40000003520,   ,  ,0,35,  ,  ,  ,  ,  ,1,1,0,0,2
40000003520,507735,,$14.00 ,,,,,,,,,,,
40000003521,   ,  ,0,40,  ,  ,  ,  ,  ,0,1,0,0,1
40000003521,507740,,$16.00 ,,,,,,,,,,,
40000003522,   ,  ,0,45,  ,  ,  ,  ,  ,1,1,0,0,2
40000003522,507745,,$18.00 ,,,,,,,,,,,
40000003523,   ,  ,0,50,  ,  ,  ,  ,  ,0,1,0,0,1
40000003523,507750,,$20.00 ,,,,,,,,,,,
40000003524,   ,  ,0,55,  ,  ,  ,  ,  ,1,1,0,0,2
40000003524,507755,,$22.00 ,,,,,,,,,,,
40000003525,507753,,$21.00 ,,,,,,,,,,,
40000003526,   ,  ,0,58,  ,  ,  ,  ,  ,0,1,0,0,1
40000003526,507758,,$23.00 ,,,,,,,,,,,
40000003527,   ,  ,0,60,  ,  ,  ,  ,  ,0,1,0,0,1
40000003527,507760,,$24.00 ,,,,,,,,,,,
40000003528,507763,,$25.00 ,,,,,,,,,,,
40000003529,507765,,-,,,,,,,,,,,
40000003530,    BRDWRP8B,,$8.85 ,,,,,,,,,,,
40000003531,     BPTOP8A,,$17.95 ,,,,,,,,,,,
40000003532,     BPTOP38,,$12.25 ,,,,,,,,,,,
40000003533,    BPTOP24A,,$16.95 ,,,,,,,,,,,
40000003534,    BPTOP17B,,$15.95 ,,,,,,,,,,,
40000003535,     BPDRES1,,$17.95 ,,,,,,,,,,,
40000003536,     BPDRES4,,$22.95 ,,,,,,,,,,,
40000003537,     BPDRES5,,$19.95 ,,,,,,,,,,,
40000003538,     BPDRES8,,$19.95 ,,,,,,,,,,,
40000003539,      BPGLS1,,$8.00 ,,,,,,,,,,,
40000003540,   ,  ,0,14,  ,  ,  ,  ,  ,0,1,0,0,1
40000003540,      BPINF9,,$5.50 ,,,,,,,,,,,
40000003541,   ,  ,0,60,  ,  ,  ,  ,  ,0,1,0,0,1
40000003541,      BPJCK5,,$26.95 ,,,,,,,,,,,
40000003542,   ,  ,0,40,  ,  ,  ,  ,  ,0,1,0,0,1
40000003542,    BPTOP11A,,$17.95 ,,,,,,,,,,,
40000003543,     BPTOP15,,$14.75 ,,,,,,,,,,,
40000003544,     BLTOP31,,$15.95 ,,,,,,,,,,,
40000003545,     BLTOP45,,$16.50 ,,,,,,,,,,,
40000003546,    PD44BS15,,$19.95 ,,,,,,,,,,,
40000003547,   ,  ,0,65,  ,  ,  ,  ,  ,0,1,0,0,1
40000003547,722846,,$26.00 ,,,,,,,,,,,
40000003548,    MBT34077,,$24.50 ,,,,,,,,,,,
40000003549,      T10196,,$26.50 ,,,,,,,,,,,
40000003550,401513,,$13.95 ,,,,,,,,,,,
40000003551,   ,  ,0,27,  ,  ,  ,  ,  ,0,1,0,0,1
40000003551,401558,,$10.95 ,,,,,,,,,,,
40000003552,401564,,$15.95 ,,,,,,,,,,,
40000003553,401572,,$16.95 ,,,,,,,,,,,
40000003554,401590,,$14.95 ,,,,,,,,,,,
40000003555,401601,,$14.95 ,,,,,,,,,,,
40000003556,401535,,$11.95 ,,,,,,,,,,,
40000003557,401591,,$14.95 ,,,,,,,,,,,
40000003558,401691,,$7.95 ,,,,,,,,,,,
40000003559,   ,  ,0,35,  ,  ,  ,  ,  ,2,0,0,0,2
40000003559, A5395 Coral,,$13.75 ,,,,,,,,,,,
40000003560, D1158 Taupe,,$11.75 ,,,,,,,,,,,
40000003561, K6165 Ivory,,$9.75 ,,,,,,,,,,,
40000003562,  K6165 Pink,,$9.75 ,,,,,,,,,,,
40000003563, K6077 Ivory,,$12.25 ,,,,,,,,,,,
40000003564,  K6077 Grey,,$12.25 ,,,,,,,,,,,
40000003565,  K6128 Pink,,$13.75 ,,,,,,,,,,,
40000003566,  K6128 Blue,,$13.75 ,,,,,,,,,,,
40000003567,       A5372,,$11.75 ,,,,,,,,,,,
40000003568,       K6147,,$13.75 ,,,,,,,,,,,
40000003569, D1235 Mocha,,$12.75 ,,,,,,,,,,,
40000003570,   D1235 Sky,,$12.75 ,,,,,,,,,,,
40000003571,   K1078 Ice,,$11.75 ,,,,,,,,,,,
40000003572,   ,  ,0,30,  ,  ,  ,  ,  ,1,0,0,0,1
40000003572,  K1078 Rose,,$11.75 ,,,,,,,,,,,
40000003573,       D5015,,$12.75 ,,,,,,,,,,,
40000003574, A5371 Khaki,,$12.50 ,,,,,,,,,,,
40000003575,  A5371 Blue,,$12.50 ,,,,,,,,,,,
40000003576,   ,  ,0,40,  ,  ,  ,  ,  ,1,0,0,0,1
40000003576,       D1118,,$15.75 ,,,,,,,,,,,
40000003577,       D1092,,$13.75 ,,,,,,,,,,,
40000003578,       K6076,,$13.75 ,,,,,,,,,,,
40000003579,       T8207,,$12.75 ,,,,,,,,,,,
40000003580,       D1158,,$11.75 ,,,,,,,,,,,
40000003581,        WW3H,Wowsa Hare,$11.00 ,,,,,,,,,,,
40000003582,      CLD4LC,Clucky Ducky Chime,$9.00 ,,,,,,,,,,,
40000003583,       FW6PP,Fuddlewuddle Puppy,$11.35 ,,,,,,,,,,,
40000003584,       FW6EN,Fuddlewuddle Elephant,$11.35 ,,,,,,,,,,,
40000003585,      MEL4LT,MellyMoo Little,$7.36 ,,,,,,,,,,,
40000003586,      BAS3EB,Bashful Elephant,$10.00 ,,,,,,,,,,,
40000003587,    BAS3PIPN,Bashful Pony Pinto,$10.00 ,,,,,,,,,,,
40000003588,       SQ4KY,Squiggle Kitty,$6.80 ,,,,,,,,,,,
40000003589,       TO3SH,Toothie Shark,$11.35 ,,,,,,,,,,,
40000003590,     TIG6SHB,Tiggalope Sheep,$9.00 ,,,,,,,,,,,
40000003591,      CHE2CH,Chelsea Chicken,$14.75 ,,,,,,,,,,,
40000003592,       WB3FN,Woodland Fox,$10.00 ,,,,,,,,,,,
40000003593,        FW6C,Fuddlewuddle Calf,$11.35 ,,,,,,,,,,,
40000003594,     FW6PGUS,Fuddlewuddle Piglet,$11.35 ,,,,,,,,,,,
40000003595,       DAP3G,Dapple Giraffe,$13.60 ,,,,,,,,,,,
40000003596,       DAP3C,Dapple Croc,$13.60 ,,,,,,,,,,,
40000003597,      BAS3BC,Bashful Bunny Cream,$10.00 ,,,,,,,,,,,
40000003598,     BAS3BPS,Bashful Bunny Pistachio,$10.50 ,,,,,,,,,,,
40000003599,      BAS3TP,Bashful Bunny Tulip,$10.00 ,,,,,,,,,,,
40000003600,      BAS3CR,Bashful Croc,$10.00 ,,,,,,,,,,,
40000003601,     KC22538,,$18.95 ,,,,,,,,,,,
40000003602,     KC22581,,$15.95 ,,,,,,,,,,,
40000003603,     PKOTD28,Piko Tie Dye,$11.00 ,,,,,,,,,,,
40000003604,   PKOSTRP28,,$11.00 ,,,,,,,,,,,
40000003605,   PKOTank24,,$9.50 ,,,,,,,,,,,
40000003606,    PKOJCK28,,$11.50 ,,,,,,,,,,,
40000003607,      BA4786,,$19.99 ,,,,,,,,,,,
40000003608,      BA4850,,$18.00 ,,,,,,,,,,,
40000003609,      BA5067,,$19.00 ,,,,,,,,,,,
40000003610,      BA5093,,$16.00 ,,,,,,,,,,,
40000003611,      DB4376,,$13.00 ,,,,,,,,,,,
40000003612,      SJ1348,,$14.00 ,,,,,,,,,,,
40000003613,      DB3950,,$19.00 ,,,,,,,,,,,
40000003614,   ,  ,0,56,  ,  ,  ,  ,  ,1,1,0,0,2
40000003614,       CC239,,$22.00 ,,,,,,,,,,,
40000003615,   ,  ,0,72,  ,  ,  ,  ,  ,6,1,0,0,7
40000003615,      ASK139,,$29.00 ,,,,,,,,,,,
40000003616,   ,  ,0,35,  ,  ,  ,  ,  ,0,1,0,0,1
40000003616,  BP-BTNPANT,,$14.95 ,,,,,,,,,,,
40000003617,   BP-DRES-5,,$19.95 ,,,,,,,,,,,
40000003618,   ,  ,0,55,  ,  ,  ,  ,  ,0,1,0,0,1
40000003618,    BP-HB-2A,,$24.95 ,,,,,,,,,,,
40000003619,   ,  ,0,50,  ,  ,  ,  ,  ,0,1,0,0,1
40000003619,     BP-HB-7,,$23.50 ,,,,,,,,,,,
40000003620,  BP-TOP-17A,,$15.95 ,,,,,,,,,,,
40000003621,   BP-TOP-8A,,$17.95 ,,,,,,,,,,,
40000003622,   BP-DRES-8,,$19.95 ,,,,,,,,,,,
40000003623,   ,  ,0,37,  ,  ,  ,  ,  ,0,1,0,0,1
40000003623,  BP-TOP-17B,,$15.95 ,,,,,,,,,,,
40000003625,      T10287,,$58.00 ,,,,,,,,,,,
40000003626,       T2338,,$78.00 ,,,,,,,,,,,
40000003627,      T80014,,$44.00 ,,,,,,,,,,,
40000003628,       T8955,,$58.00 ,,,,,,,,,,,
40000003629,   , Hand Cream ,0,12, Bath/Body  ,  ,  ,  ,  ,0,0,4,18,22
40000003629,         MHC,Hand Cream,$4.50 ,,,,,,,,,,,
40000003630,   ,  ,0,38, Bath/Body  ,  ,  ,  ,  ,0,0,2,7,9
40000003631,   ,  ,0,19,  ,  ,  ,  ,  ,0,0,0,8,8
40000003631,         Oil,,$8.00 ,,,,,,,,,,,
40000003632,    OB477647,,-,,,,,,,,,,,
40000003633,      PPLA01,,$26.00 ,,,,,,,,,,,
40000003634,      PPLA02,,$24.00 ,,,,,,,,,,,
40000003635,      PPLA03,,$27.00 ,,,,,,,,,,,
40000003636,   ,  ,0,58, Apparel ,  ,  ,  ,  ,0,0,0,1,1
40000003636,      PPLA04,,$26.00 ,,,,,,,,,,,
40000003637,       HSHat,,$12.00 ,,,,,,,,,,,
40000003638,     16-1104,,$40.00 ,,,,,,,,,,,
40000003639,     16-1102,,$40.00 ,,,,,,,,,,,
40000003640,     16-1120,,$42.00 ,,,,,,,,,,,
40000003641,   ,  ,0,135, Apparel , Top ,  ,  ,  ,0,0,0,1,1
40000003641,     16-1301,,$54.00 ,,,,,,,,,,,
40000003642,   ,  ,0,120, Apparel ,  ,  ,  ,  ,0,0,1,0,1
40000003642,     16-1403,,$48.00 ,,,,,,,,,,,
40000003643,   ,  ,0,75, Apparel ,  ,  ,  ,  ,0,0,0,1,1
40000003643,     16-1211,,$30.00 ,,,,,,,,,,,
40000003644,     16-1406,,$88.00 ,,,,,,,,,,,
40000003645,   ,  ,0,12, Footwear  , Sock ,  ,  ,  ,0,0,10,8,18
40000003645,     KA-1201,,$4.00 ,,,,,,,,,,,
40000003646,   ,  ,0,18, Accessory , Handband ,  ,  , Handbands of Hope ,0,0,0,5,5
40000003646,     KA-1312,,$6.50 ,,,,,,,,,,,
40000003647,   ,  ,0,55,  ,  ,  ,  ,  ,0,1,0,0,1
40000003647,        NHB1,,-,,,,,,,,,,,
40000003648,   , Necklace ,0,20, Accessory , Jewelry ,  ,  ,  ,1,0,0,0,1
40000003648,         GJ1,Necklace,-,,,,,,,,,,,
40000003650,     FRKFT12,Freaker Feet,$8.50 ,,,,,,,,,,,
40000003652,   , Freaker ,0,12, Giftware ,  ,  ,  , Freaker ,0,0,0,16,16
40000003652,       FRK12,Freaker,$5.50 ,,,,,,,,,,,
40000003653,   , Freaker Feet ,0,18, Footwear  , Socks  ,  ,  , Freaker USA  ,0,0,4,7,11
40000003653,      FRKF18,Freaker Feet,$8.50 ,,,,,,,,,,,
40000003654,   ,  ,0,85,  ,  ,  ,  ,  ,1,1,0,0,2
40000003654,      FM2196,,$34.00 ,,,,,,,,,,,
40000003655,      FM2259,,$32.00 ,,,,,,,,,,,
40000003656,       PM849,,$40.00 ,,,,,,,,,,,
40000003657,   ,  ,0,100,  ,  ,  ,  ,  ,3,1,0,0,4
40000003657,      PM1535,,$40.00 ,,,,,,,,,,,
40000003658,       PM481,,$32.00 ,,,,,,,,,,,
40000003659,   ,  ,0,100,  ,  ,  ,  ,  ,1,1,0,0,2
40000003659,      PM1265,,$40.00 ,,,,,,,,,,,
40000003660,   ,  ,0,59,  ,  ,  ,  ,  ,3,1,0,0,4
40000003660,       M9038,,$34.50 ,,,,,,,,,,,
40000003661,   ,  ,0,85,  ,  ,  ,  ,  ,1,1,0,0,2
40000003661,      PM1481,,$32.00 ,,,,,,,,,,,
40000003662,401563,,$16.00 ,,,,,,,,,,,
40000003663,   ,  ,0,69,  ,  ,  ,  ,  ,2,0,0,0,2
40000003663,    M1521T56,,$34.50 ,,,,,,,,,,,
40000003664,    M1506T56,,$39.50 ,,,,,,,,,,,
40000003665,   ,  ,0,69,  ,  ,  ,  ,  ,0,1,0,0,1
40000003665,    M1519T56,,$34.50 ,,,,,,,,,,,
40000003666,    M1509T56,,$34.50 ,,,,,,,,,,,
40000003667,    M1514J56,,$34.50 ,,,,,,,,,,,
40000003668,       T2490,,$10.00 ,,,,,,,,,,,
40000003669,   ,  ,0,27,  ,  ,  ,  ,  ,1,1,0,0,2
40000003669,    T5509H08,,$11.00 ,,,,,,,,,,,
40000003670,   ,  ,0,12,  ,  ,  ,  ,  ,3,1,0,0,4
40000003670,8721,,$1.85 ,,,,,,,,,,,
40000003679,34000,Test Mass Change,$5.00 ,,,,,,,,,,,
40000003681,   ,  ,0,14,  ,  ,  ,  ,  ,0,0,0,3,3
40000003682,52514,,$6.00 ,,,,,,,,,,,
40000003683,   ,  ,0,10,  ,  ,  ,  ,  ,0,0,0,4,4
40000003683,52451,,$4.50 ,,,,,,,,,,,
40000003684,   ,  ,0,6,  ,  ,  ,  ,  ,0,0,0,6,6
40000003684,52502,,$2.50 ,,,,,,,,,,,
40000003685,   ,  ,0,6,  ,  ,  ,  ,  ,0,0,0,6,6
40000003685,52462,,$2.50 ,,,,,,,,,,,
40000003688,35000,Freaker Socks,$9.00 ,,,,,,,,,,,
40000003689,36000,,-,,,,,,,,,,,
40000003690,37000,Haute Heels,-,,,,,,,,,,,
40000003691,35001,,$9.00 ,,,,,,,,,,,
40000003692,36001,,$6.00 ,,,,,,,,,,,
40000003693,   ,  ,0,10,  ,  ,  ,  ,  ,0,0,0,2,2
40000003693,37001,,-,,,,,,,,,,,
40000003694,   ,  ,0,198, Apparel ,  ,  ,  ,  ,0,0,0,9,9
40000003694,   1498C-639,,$90.00 ,,,,,,,,,,,
40000003695,   ,  ,0,178, Apparel ,  ,  ,  ,  ,0,0,1,2,3
40000003695,     978-729,,$81.00 ,,,,,,,,,,,
40000003696,     978-133,,-,,,,,,,,,,,
40000003698,   ,  ,0,143, Apparel ,  ,  ,  ,  ,0,0,1,4,5
40000003698,978133,,$65.00 ,,,,,,,,,,,
40000003699,   , Prima ,0,178, Apparel  , Bottom , Pant , Denim , AG ,0,0,2,3,5
40000003699,     REV1434,,$80.00 ,,,,,,,,,,,
40000003700,   , Slit  ,0,168, Apparel  , Bottom , Pant , Denim , AG ,0,0,2,4,6
40000003700,     SPD1110,,$71.00 ,,,,,,,,,,,
40000003701,  BRD-WRP-4A,Bordeaux Wrap Spring,$8.85 ,,,,,,,,,,,
40000003702,   , Roller Parfum ,0,13, Bath/Body ,  ,  ,  , Pacifica ,0,0,0,40,40
40000003702,38000,,$5.18 ,,,,,,,,,,,
40000003703,   , Hand Wipes ,0,8, Bath/Body  ,  ,  ,  ,  ,0,0,6,10,16
40000003703,39000,Hand Wipes,$3.15 ,,,,,,,,,,,
40000003704,40000,Hand Creme,$3.83 ,,,,,,,,,,,
40000003705,40001,Hand Creme,$3.83 ,,,,,,,,,,,
40000003706,41000,Body Butter,$6.53 ,,,,,,,,,,,
40000003707,   ,  ,0,49,  ,  ,  ,  ,  ,2,1,0,0,3
40000003707,     6H801-W,,$19.40 ,,,,,,,,,,,
40000003708,   ,  ,0,54,  ,  ,  ,  ,  ,0,1,0,0,1
40000003708,     6H322-W,,$21.40 ,,,,,,,,,,,
40000003709,42000,Hand Creme,$3.83 ,,,,,,,,,,,
40000003710,  TY1054TRIW,Nope Not Today,$41.00 ,,,,,,,,,,,
40000003711,   ,  ,0,88, Apparel ,  ,  ,  ,  ,0,0,1,0,1
40000003711,  TY1065TRIW,,$40.00 ,,,,,,,,,,,
40000003712,   ,  ,0,10, Bath/Body  ,  ,  ,  ,  ,0,0,5,13,18
40000003712,43000,,$3.83 ,,,,,,,,,,,
40000003713,   ,  ,0,17, Bath/Body  ,  ,  ,  ,  ,0,0,5,10,15
40000003713,44000,,$6.53 ,,,,,,,,,,,
40000003714,   ,  ,0,145, Apparel ,  ,  ,  ,  ,0,0,1,1,2
40000003714,       JR603,,$58.00 ,,,,,,,,,,,
40000003715,   ,  ,0,135, Apparel ,  ,  ,  ,  ,0,0,2,7,9
40000003715,       M8607,,$54.00 ,,,,,,,,,,,
40000003716,   ,  ,0,245, Apparel ,  ,  ,  ,  ,0,0,5,6,11
40000003716,    3302707X,,$106.00 ,,,,,,,,,,,
40000003717,   ,  ,0,225, Apparel ,  ,  ,  ,  ,0,0,1,3,4
40000003717,3526739,,$102.50 ,,,,,,,,,,,
40000003718,   ,  ,0,12,  ,  ,  ,  ,  ,1,1,0,0,2
40000003718,     OKD-218,,$3.00 ,,,,,,,,,,,
40000003719,   ,  ,0,44,  ,  ,  ,  ,  ,2,1,0,0,3
