UPC1, Item, Descrption, Price, Cost, Category, SubCategory, SubCategory2, SubCategory3, Vendor, Gigis-Raleigh, Gigis-Cary, Violet-Rareigh, Violet-Cary, Total Inventory
40007220001 , 51495 ,  Animal Kingdom Cards  , 15 , - ,  Stationary   ,  Greeting Cards  ,    ,    ,    , 0 , 0 , 0 , 3 , 3
40007222001 , 51149 ,  Tropical Colorbook  , 15 , - ,  Stationary   ,    ,    ,    ,    , 0 , 0 , 0 , 4 , 4
40007223001 , 51955 ,  Fashion Book  , 20 , - ,  Stationary   ,    ,    ,    ,    , 0 , 0 , 0 , 3 , 3
40007224001 ,        LAST1 ,  Small Tile  , 45 , - ,  Giftware  ,    ,    ,    ,    , 0 , 0 , 0 , 2 , 2
40007228001 ,        LBCM4 ,  Cosmetic Bag - Medium  , 18 , - ,  Accessory   ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40007246001 ,        MPCA1 ,  Card Art  , 24 , - ,  Statonary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 0 , 5 , 5
40007247001 ,      MPBXCD3 ,  Boxed Cards  , 10 , - ,  Stationary   ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40007271001 ,       PTUMB2 ,  Tumbler  , 17 , - ,  Giftware  ,    ,    ,    ,    , 0 , 0 , 0 , 5 , 5
40007272001 ,       PSNTS3 ,  Sticky Notes  , 14 , - ,  Stationary  ,  Sticky Notes  ,    ,    ,  Knock Knock  , 0 , 0 , 0 , 5 , 5
40007273001 ,       PADBK4 ,  Address Book  , 20 , - ,  Stationary  ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40007274001 ,      PLGLPD5 ,  Legal Pad  , 9 , - ,  Stationary  ,  Notebook   ,    ,    ,    , 0 , 0 , 0 , 5 , 5
40007275001 ,       PKC000 ,  Keychain - Various  , 11 , - ,  Accessory   ,  Keychain  ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40007298001 ,     RDHTKO26 ,  Haywood TKO Sz. 26  , 225 , - ,  Apparel  ,  Bottom  ,  Pant  ,  Denim  ,  Raleigh Denim  , 0 , 0 , 0 , 1 , 1
40007299001 ,     RDHTKO27 ,  Haywood TKO Sz. 27  , 225 , - ,  Apparel  ,  Bottom  ,  Pant  ,  Denim  ,  Raleigh Denim  , 0 , 0 , 0 , 1 , 1
40007300001 ,     RDHTKO28 ,  Haywood TKO Sz. 28  , 225 , - ,  Apparel  ,  Bottom  ,  Pant  ,  Denim   ,  Raleigh Denim  , 0 , 0 , 0 , 2 , 2
40007301001 ,     RDHTKO29 ,  Haywood TKO Sz. 29  , 225 , - ,  Apparel  ,  Bottom  ,  Pant  ,  Denim  ,  Raleigh Denim  , 0 , 0 , 0 , 3 , 3
40007303001 ,      RDHBL24 ,  Haywood Black Sz. 24  , 180 , - ,  Apparel  ,  Bottom  ,  Pant  ,  Denim  ,  Raleigh Denim  , 0 , 0 , 0 , 1 , 1
40007305001 ,      RDHBL26 ,  Haywood Black Sz. 26  , 180 , - ,  Apparel  ,  Bottom  ,  Pant  ,  Denim  ,  Raleigh Denim  , 0 , 0 , 0 , 2 , 2
40007311001 ,     RDSLND27 ,  Surry London Sz. 27  , 215 , - ,  Apparel  ,  Bottom  ,  Pant  ,  Denim  ,  Raleigh Denim  , 0 , 0 , 0 , 1 , 1
40007312001 ,     RDSLND28 ,  Surry London Sz. 28  , 215 , - ,  Apparel  ,  Bottom  ,  Pant  ,  Denim  ,  Raleigh Denim  , 0 , 0 , 0 , 1 , 1
40007313001 ,     RDSLND29 ,  Surry London Sz. 29  , 215 , - ,  Apparel  ,  Bottom  ,  Pant  ,  Denim  ,  Raleigh Denim  , 0 , 0 , 0 , 1 , 1
40007314001 ,     RDSLND30 ,  Surry London Sz. 30  , 215 , - ,  Apparel  ,  Bottom  ,  Pant  ,  Denim  ,  Raleigh Denim  , 0 , 0 , 0 , 1 , 1
40007316001 ,      RDSWH27 ,  Surry White Sz. 27  , 195 , - ,  Apparel  ,  Bottom  ,  Pant  ,  Denim   ,  Raleigh Denim  , 0 , 0 , 0 , 1 , 1
40007317001 ,      RDSWH28 ,  Surry White Sz. 28  , 195 , - ,  Apparel  ,  Bottom  ,  Pant  ,  Denim   ,  Raleigh Denim  , 0 , 0 , 0 , 4 , 4
40007322001 ,      RDULL28 ,  Union Lake Lure Sz. 28  , 228 , - ,  Apparel  ,  Bottom  ,  Pant  ,  Denim  ,  Raleigh Denim  , 0 , 0 , 0 , 1 , 1
40007325001 ,      RDUIR26 ,  Union Indigo Rinse Sz. 26  , 228 , - ,  Apparel  ,  Bottom  ,  Pant  ,  Denim  ,  Raleigh Denim  , 0 , 0 , 0 , 1 , 1
40007326001 ,      RDUIR27 ,  Union Indigo Rinse Sz. 27  , 228 , - ,  Apparel  ,  Bottom  ,  Pant  ,  Denim  ,  Raleigh Denim  , 0 , 0 , 0 , 2 , 2
40007327001 ,      RDUIR28 ,  Union Indigo Rinse Sz. 28  , 228 , - ,  Apparel  ,  Bottom  ,  Pant  ,  Denim  ,  Raleigh Denim  , 0 , 0 , 0 , 2 , 2
40007329001 ,      RDUIR30 ,  Union Indigo Rinse Sz. 30  , 228 , - ,  Apparel  ,  Bottom  ,  Pant  ,  Denim   ,  Raleigh Denim  , 0 , 0 , 0 , 1 , 1
40007330001 ,      RDDAR27 ,  Dare Sz . 27  , 225 , - ,  Apparel  ,  Bottom  ,  Pant  ,  Denim  ,  Raleigh Denim  , 0 , 0 , 0 , 1 , 1
40007334001 ,      RDGAT27 ,  Gates Sz. 27  , 265 , - ,  Apparel  ,  Bottom  ,  Pant  ,  Denim  ,  Raleigh Denim  , 0 , 0 , 0 , 2 , 2
40007335001 ,      RDGAT28 ,  Gates Sz. 28  , 265 , - ,  Apparel  ,  Bottom  ,  Pant  ,  Denim  ,  Raleigh Denim  , 0 , 0 , 0 , 1 , 1
40007336001 ,      RDGAT29 ,  Gates Sz. 29  , 265 , - ,  Apparel  ,  Bottom  ,  Pant  ,  Denim  ,  Raleigh Denim  , 0 , 0 , 0 , 1 , 1
40007341001 ,      RCROSE8 ,  Rose  , 28 , - ,  Accessory   ,    ,    ,    ,    , 0 , 0 , 2 , 1 , 3
40007342001 ,      RCPGRI9 ,  Pinot Grigio  , 28 , - ,  Giftware  ,  Candle  ,    ,    ,  Rewind Candle   , 0 , 0 , 0 , 3 , 3
40007344001 ,        RCSB1 ,  Sauvignon Blanc Candle  , 28 , - ,  Giftware   ,  Candle  ,    ,    ,  Rewined Candle   , 0 , 0 , 1 , 0 , 1
40007348001 ,      RCREIS5 ,  Reisling Candle  , 28 , - ,  Giftware  ,    ,    ,    ,    , 0 , 0 , 1 , 0 , 1
40007351001 ,      RCCHDN6 ,  Chardonnay Candle  , 28 , - ,  Giftware  ,  Candle  ,    ,    ,  Rewind Candle   , 0 , 0 , 0 , 1 , 1
40007358001 ,         STM1 ,  Let Them Eat Cupcakes  , 12 , - ,  Footwear  ,  Socks  ,    ,    ,    , 0 , 0 , 0 , 17 , 17
40007363001 ,         STM6 ,  Planets Crew  , 12 , - ,  Footwear  ,  Socks  ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40007366001 ,        STM20 ,  Ice Cream Knee  , 12 , - ,  Footwear   ,  Sock  ,    ,    ,    , 0 , 0 , 1 , 4 , 5
40007372001 ,        STM14 ,  Popsicle Crew  , 9 , - ,  Footwear  ,  Socks  ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40007375001 ,        STM17 ,  Night Owl Crew  , 9 , - ,  Footwear  ,  Socks  ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40007378001 ,       SOOWJ1 ,  Owl Journal  , 16 , - ,  Stationary  ,  Notebook   ,    ,    ,    , 0 , 0 , 0 , 2 , 2
40007379001 ,       SOSIJ2 ,  Serious Issues Journal  , 16 , - ,  Stationary  ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40007386001 ,      SBDILU7 ,  I Love You - Small  , 56 , - ,  Dicor  ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40007388001 ,       SBDBE9 ,  Baby Elephant  , 60 , - ,  Giftware  ,  Stuffed Animal  ,    ,    ,    , 0 , 0 , 0 , 2 , 2
40007390001 ,      SBDPLW1 ,  Your Day Will Go Pillow  , 150 , - ,  Dicor  ,  Pillow  ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40007392001 ,      SBDHRS4 ,  Everything Horse  , 400 , - ,  Dicor  ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40007421001 ,      VMFLW27 ,  Metal Flower  , 3 , - ,    ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40007424001 ,       VFLSK6 ,  Flask 6oz.  , 22 , - ,  Giftware  ,    ,    ,    ,  Fred&Friends  , 0 , 0 , 0 , 3 , 3
40007439001 ,        TF802 ,  Flask  , 24 , - ,  Giftware  ,    ,    ,    ,  Fred&Friends  , 0 , 0 , 0 , 1 , 1
40007441001 ,       WLHRT3 ,  Heart  , 99 , - ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 0 , 4 , 4
40007462001 ,       YSPSZ6 ,  Pewter Sz. 6  , 78 , - ,  Footwear   ,  Flat  ,    ,    ,  Yosi  , 0 , 0 , 0 , 2 , 2
40007463001 ,       YSPSZ7 ,  Pewter Sz. 7  , 78 , - ,  Footwear   ,  Flat  ,    ,    ,  Yosi  , 0 , 0 , 0 , 1 , 1
40007465001 ,       YSBSZ6 ,  Black Sz. 6  , 78 , - ,  Footwear   ,  Flat  ,    ,    ,  Yosi  , 0 , 0 , 0 , 2 , 2
40007466001 ,       YSBSZ7 ,  Black Sz. 7  , 78 , - ,  Footwear   ,  Flat  ,    ,    ,  Yosi  , 0 , 0 , 0 , 3 , 3
40007468001 ,       YSBSZ9 ,  Black Sz. 9  , 78 , - ,  Footwear   ,  Flat  ,    ,    ,  Yosi  , 0 , 0 , 0 , 4 , 4
40007469001 ,      YSBSZ10 ,  Black Sz. 10  , 78 , - ,  Footwear   ,  Flat  ,    ,    ,  Yosi  , 0 , 0 , 0 , 2 , 2
40007475001 ,     YSBGSZ10 ,  Beige Sz. 10  , 78 , - ,  Footwear   ,  Flat  ,    ,    ,  Yosi  , 0 , 0 , 0 , 1 , 1
40007494001 ,        QQ625 ,  Hand Sanitizer  , 5 , $2.75  ,  Footwear   ,  Sock  ,    ,    ,    , 0 , 0 , 2 , 7 , 9
40007501001 ,        SW445 ,  I Don't Care Socks  , 10 , $4.50  ,  Footwear  ,  Socks  ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40007503001 ,        SW436 ,  Blue Q Socks  , 10 , $4.50  ,  Footwear   ,  Sock  ,    ,    ,    , 0 , 0 , 4 , 9 , 13
40007505001 ,        SW615 ,  You Rocketh Socks  , 10 , $4.25  ,  Footwear   ,  Sock  ,    ,    ,    , 0 , 0 , 1 , 2 , 3
40007506001 ,        SW616 ,  Thou Art The Bomb Socks  , 10 , $4.25  ,  Footwear   ,  Sock  ,    ,    ,    , 0 , 0 , 1 , 4 , 5
40007507001 ,        SW617 ,  Runnin' The World Socks  , 10 , $4.50  ,  Footwear   ,  Sock  ,    ,    ,    , 0 , 0 , 3 , 1 , 4
40007508001 ,        SW421 ,  Stay Away From Assholes Socks  , 10 , $4.50  ,  Footwear   ,  Sock  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
40007509001 ,        SW437 ,  La-Di-Da Socks  , 10 , $4.50  ,  Footwear   ,  Sock  ,    ,    ,    , 0 , 0 , 1 , 1 , 2
40007510001 ,        SW405 ,  Compulsively Awesome Socks  , 10 , $4.50  ,  Footwear   ,  Sock  ,    ,    ,    , 0 , 0 , 1 , 1 , 2
40007511001 ,        SW462 ,  Duchess of Sasstown Socks  , 10 , $4.50  ,  Footwear   ,  Sock  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
40007512001 ,        SW459 ,  Cute but Psycho Socks  , 10 , $4.50  ,  Footwear   ,  Sock  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
40007514001 ,        SW400 ,  Not the Boss Socks  , 10 , $4.50  ,  Footwear   ,  Sock  ,    ,    ,    , 0 , 0 , 1 , 1 , 2
40007515001 ,        SW401 ,  Sock Whore Socks  , 10 , $4.50  ,  Footwear   ,  Sock  ,    ,    ,    , 0 , 0 , 1 , 1 , 2
40007516001 ,        SW404 ,  You're Beautiful Socks  , 10 , $4.50  ,  Footwear   ,  Sock  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
40007517001 ,        SW452 ,  Morning. No Thanks Socks  , 10 , $4.50  ,  Footwear   ,  Sock  ,    ,    ,    , 0 , 0 , 1 , 1 , 2
40007519001 ,        QA571 ,  Financial Disaster Coin Purse  , 5 , $2.00  ,  Accessory  ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40007526001 ,        QA744 ,  Super Discrete Pencil Case  , 12 , $5.25  ,  Accessory  ,  Pouch  ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40007527001 ,        SW816 ,  BBQ Men's Socks  , 12 , $5.25  ,  Footwear  ,  Socks  ,    ,    ,    , 0 , 0 , 0 , 3 , 3
40007528001 ,        SW814 ,  Sunday Men's Socks  , 12 , $5.25  ,  Footwear  ,  Socks  ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40007529001 ,        SW813 ,  Golf Men's Socks  , 12 , $5.25  ,  Footwear  ,  Socks  ,    ,    ,    , 0 , 0 , 0 , 3 , 3
40007530001 ,        SW815 ,  Video Games Men's Socks  , 12 , $5.25  ,  Footwear  ,  Socks  ,    ,    ,    , 0 , 0 , 0 , 7 , 7
40007531001 ,        SW818 ,  Hark! Brewery Men's Socks  , 12 , $5.25  ,  Footwear   ,  Sock  ,    ,    ,    , 0 , 0 , 3 , 20 , 23
40007532001 , 22234 ,  Head Massager  , 4 , $1.75  ,  Giftware   ,    ,    ,    ,  Fred&Friends  , 0 , 0 , 1 , 5 , 6
40007533001 , 50925 ,  Clever Fox Pen  , 4 , $1.50  ,  Giftware   ,    ,    ,    ,  Fred&Friends  , 0 , 0 , 1 , 1 , 2
40007534001 , 49799 ,  XL Wine Glass  , 12 , $5.50  ,  Giftware   ,  Wine Glass   ,    ,    ,  Fred&Friends  , 0 , 0 , 1 , 3 , 4
40007535001 , 50368 ,  Fox Jewelry Tray  , 13 , $6.00  ,  Giftware  ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40007537001 , 50870 ,  Squirrel Jewelry Box  , 11 , $5.00  ,  Giftware   ,    ,    ,    ,  Fred&Friends  , 0 , 0 , 2 , 0 , 2
40007538001 ,         16C6 ,  Dead Sexy Parfum  , 30 , $15.00  ,  Bath/Body  ,  Parfum  ,    ,    ,    , 0 , 0 , 0 , 5 , 5
40007541001 ,         16C2 ,  Le Petit Parfum  , 30 , $15.00  ,  Bath/Body  ,  Parfum  ,    ,    ,    , 0 , 0 , 0 , 11 , 11
40007544001 ,        16B15 ,  French Kiss Handcreme  , 20 , $10.00  ,  Bath/Body  ,  Handcreme  ,    ,    ,    , 0 , 0 , 0 , 7 , 7
40007547001 ,         16L8 ,  Cherry Bomb Lipbalm  , 10 , $5.00  ,  Bath/Body  ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40007548001 ,         16L1 ,  Let Them Eat Cake Lipbalm  , 10 , $5.00  ,  Bath/Body  ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40007554001 ,        16C12 ,  Gin and Rose Water Parfum  , 30 , $15.00  ,  Bath/Body  ,  Parfum  ,    ,    ,    , 0 , 0 , 0 , 9 , 9
40007555001 ,        16C11 ,  Let Them Eat Cake Parfum  , 30 , $15.00  ,  Bath/Body  ,  Parfum  ,    ,    ,    , 0 , 0 , 0 , 4 , 4
40007557001 ,         16C3 ,  Eden Parfum  , 30 , $15.00  ,  Bath/Body  ,  Parfum  ,    ,    ,    , 0 , 0 , 0 , 5 , 5
40007569001 ,        16B10 ,  Honey and the Moon Handcreme  , 20 , $10.00  ,  Bath/Body  ,  Handcreme  ,    ,    ,    , 0 , 0 , 0 , 5 , 5
40007570001 ,        16B11 ,  Let Them Eat Cake Handcreme  , 20 , $10.00  ,  Bath/Body  ,  Handcreme  ,    ,    ,    , 0 , 0 , 0 , 3 , 3
40007571001 ,        16B12 ,  Gin and Rose Water Handcreme  , 20 , $10.00  ,  Bath/Body  ,  Handcreme  ,    ,    ,    , 0 , 0 , 0 , 11 , 11
40007572001 ,        16B13 ,  Song in D Minor Handcreme  , 20 , $10.00  ,  Bath/Body  ,  Handcreme  ,    ,    ,    , 0 , 0 , 0 , 7 , 7
40007573001 ,         16B3 ,  Eden Handcreme  , 20 , $10.00  ,  Bath/Body  ,  Handcreme  ,    ,    ,    , 0 , 0 , 0 , 10 , 10
40007574001 ,         16B6 ,  Dead Sexy Handcreme  , 20 , $10.00  ,  Bath/Body  ,  Handcreme  ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40007575001 ,         16B9 ,  Kabuki Handcreme  , 20 , $10.00  ,  Bath/Body  ,  Handcreme  ,    ,    ,    , 0 , 0 , 0 , 10 , 10
40007585001 ,         16B2 ,  Le Petit Handcreme  , 20 , $10.00  ,  Bath/Body  ,  Handcreme  ,    ,    ,    , 0 , 0 , 0 , 3 , 3
40007586001 ,         16L5 ,  Sweet Crhme Lip Balm  , 10 , $5.00  ,  Bath/Body  ,    ,    ,    ,    , 0 , 0 , 0 , 2 , 2
40007587001 ,          WPL ,  Plunge Bottlestopper  , 9 , $4.00  ,  Giftware   ,    ,    ,    ,  Fred&Friends  , 0 , 0 , 2 , 3 , 5
40007588001 ,       TOPBAN ,  Banana Bottlestopper  , 9 , $4.00  ,  Footwear   ,  Sock  ,    ,    ,    , 0 , 0 , 2 , 5 , 7
40007589001 ,       PICKLE ,  Pickled Bottlestopper  , 10 , $4.50  ,  Giftware   ,    ,    ,    ,  Fred&Friends  , 0 , 0 , 2 , 1 , 3
40007590001 ,         MOBY ,  Moby Dick Party Picks  , 13 , $6.00  ,  Giftware   ,    ,    ,    ,  Fred&Friends  , 0 , 0 , 1 , 2 , 3
40007591001 , 5152899 ,  Tapped Aerator  , 15 , $7.00  ,  Giftware   ,    ,    ,    ,    , 0 , 0 , 1 , 2 , 3
40007592001 , 5152925 ,  Wine Lives Markers  , 11 , $5.00  ,  Footwear   ,  Sock  ,    ,    ,    , 0 , 0 , 1 , 3 , 4
40007593001 ,       SAUCED ,  Sauced Measurer  , 18 , $8.00  ,  Giftware   ,  Wine Glass   ,    ,    ,  Fred&Friends  , 0 , 0 , 2 , 3 , 5
40007594001 ,          CAV ,  Coq Au Vin Wine Stopper  , 11 , $5.00  ,  Giftware   ,    ,    ,    ,  Fred&Friends  , 0 , 0 , 1 , 3 , 4
40007595001 ,        CKCAN ,  Cake Candelabra  , 9 , $4.00  ,  Giftware   ,    ,    ,    ,  Fred&Friends  , 0 , 0 , 2 , 3 , 5
40007596001 ,         FLIP ,  Dishwasher Sign  , 8 , $3.50  ,  Giftware   ,    ,    ,    ,  Fred&Friends  , 0 , 0 , 1 , 1 , 2
40007597001 ,         MKEY ,  MonKEYS  , 6 , $2.50  ,  Giftware   ,    ,    ,    ,  Fred&Friends  , 0 , 0 , 1 , 4 , 5
40007598001 ,        FREAK ,  FreaKEYS  , 8 , $3.50  ,  Giftware   ,    ,    ,    ,  Fred&Friends  , 0 , 0 , 1 , 2 , 3
40007600001 , 5132177 ,  Swing Time Bird Feeder  , 13 , $6.00  ,  Giftware  ,  Bird Feeder  ,    ,    ,  Fred&Friemds  , 0 , 0 , 0 , 1 , 1
40007601001 ,          BMP ,  Borrow My Pen  , 8 , $3.50  ,  Giftware  ,    ,    ,    ,  Fred&Friends  , 0 , 0 , 0 , 7 , 7
40007602001 ,         MINK ,  Murder Ink Pad and Pen  , 13 , $6.00  ,  Giftware   ,    ,    ,    ,  Fred&Friends  , 0 , 0 , 2 , 3 , 5
40007603001 ,        UNZIP ,  Unzipped Glass Bag  , 23 , $10.50  ,  Giftware   ,    ,    ,    ,  Fred&Friends  , 0 , 0 , 1 , 1 , 2
40007604001 ,      SBNASST ,  Shine Bright Necklace  , 14 , $6.00  ,  Accessory   ,  Necklace  ,    ,    ,  Luckey Feather  , 0 , 0 , 4 , 1 , 5
40007605001 ,      FRNASST ,  Friendship Necklace  , 17 , $7.50  ,  Accessory   ,  Necklace  ,    ,    ,  Luckey Feather  , 0 , 0 , 2 , 4 , 6
40007606001 ,       STNNCA ,  State Necklace  , 14 , $6.00  ,  Accessory   ,  Necklace  ,    ,    ,  Luckey Feather  , 0 , 0 , 1 , 2 , 3
40007607001 ,        PMSFD ,  Fleur De Lys Necklace  , 12 , $5.00  ,  Accessory   ,  Necklace  ,    ,    ,  Luckey Feather  , 0 , 0 , 2 , 0 , 2
40007608001 ,        PMSOW ,  Owl Necklace  , 12 , $5.00  ,  Accessory   ,  Necklace  ,    ,    ,  Luckey Feather  , 0 , 0 , 2 , 0 , 2
40007609001 ,        PMSBT ,  Birthday Necklace  , 12 , $5.00  ,  Accessory   ,  Necklace  ,    ,    ,  Luckey Feather  , 0 , 0 , 2 , 2 , 4
40007610001 ,        PMSCG ,  Congrats Necklace  , 12 , $5.00  ,  Accessory   ,  Necklace  ,    ,    ,  Luckey Feather  , 0 , 0 , 1 , 2 , 3
40007611001 ,        PMSBE ,  Bee Necklace  , 12 , $5.00  ,  Accessory   ,  Necklace  ,    ,    ,  Luckey Feather  , 0 , 0 , 1 , 2 , 3
40007612001 ,        PMSWB ,  Wishbone Necklace  , 12 , $5.00  ,  Accessory   ,  Necklace  ,    ,    ,  Luckey Feather  , 0 , 0 , 1 , 2 , 3
40007613001 ,        PMSDA ,  Ballet Dancer Necklace  , 12 , $5.00  ,  Accessory   ,  Necklace  ,    ,    ,  Luckey Feather  , 0 , 0 , 1 , 0 , 1
40007614001 ,      PMSWING ,  Guardian Angel Necklace  , 12 , $5.00  ,  Accessory   ,  Necklace  ,    ,    ,  Luckey Feather  , 0 , 0 , 2 , 2 , 4
40007616001 ,        PMGPE ,  Peace Necklace  , 12 , $5.00  ,  Accessory   ,  Necklace  ,    ,    ,  Luckey Feather  , 0 , 0 , 2 , 1 , 3
40007617001 ,        PMGMU ,  Music Necklace  , 12 , $5.00  ,  Accessory   ,  Necklace  ,    ,    ,  Luckey Feather  , 0 , 0 , 2 , 0 , 2
40007618001 ,        PMGLT ,  Lotus Necklace  , 12 , $5.00  ,  Accessory   ,  Necklace  ,    ,    ,  Luckey Feather  , 0 , 0 , 2 , 1 , 3
40007619001 ,        PMGCL ,  Clover Necklace  , 12 , $5.00  ,  Accessory   ,  Necklace  ,    ,    ,  Luckey Feather  , 0 , 0 , 1 , 2 , 3
40007620001 ,        PMGBD ,  Birdie Necklace  , 12 , $5.00  ,  Accessory   ,  Necklace  ,    ,    ,  Luckey Feather  , 0 , 0 , 2 , 0 , 2
40007621001 ,        PMGQN ,  Queen Necklace  , 12 , $5.00  ,  Accessory   ,  Necklace  ,    ,    ,  Luckey Feather  , 0 , 0 , 1 , 2 , 3
40007622001 ,        PMGSP ,  Sparkle Necklace  , 12 , $5.00  ,  Accessory   ,  Necklace  ,    ,    ,  Luckey Feather  , 0 , 0 , 2 , 0 , 2
40007623001 ,      PMGBALL ,  Hot Air Balloon Necklace  , 12 , $5.00  ,  Accessory   ,  Necklace  ,    ,    ,  Luckey Feather  , 0 , 0 , 2 , 1 , 3
40007624001 ,     BNGHAMSA ,  Hamsa Necklace  , 14 , $6.00  ,  Accessory   ,  Necklace  ,    ,    ,  Luckey Feather  , 0 , 0 , 2 , 1 , 3
40007625001 ,     KA201133 ,  Umbrella Birds  , 17 , $7.45  ,  Giftware   ,  Umbrella  ,    ,    ,    , 0 , 0 , 2 , 1 , 3
40007626001 ,     KA201121 ,  Umbrella Feathers  , 17 , $7.45  ,  Giftware  ,    ,    ,    ,    , 0 , 0 , 0 , 11 , 11
40007627001 ,     KA201129 ,  Umbrella Sugar Skull  , 17 , $7.45  ,  Giftware   ,  Umbrella  ,    ,    ,    , 0 , 0 , 1 , 1 , 2
40007632001 ,    KA101833A ,  Mug Bird  , 16 , $6.95  ,  Giftware   ,  Mug  ,    ,    ,  Karma  , 0 , 0 , 1 , 1 , 2
40007634001 ,     KA200824 ,  Sheep Socks  , 7 , $3.25  ,  Footwear   ,  Sock  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
40007636001 ,     KA200826 ,  Donkey Socks  , 7 , $3.25  ,  Footwear   ,  Sock  ,    ,    ,    , 0 , 0 , 3 , 0 , 3
40007637001 ,     KA200823 ,  Pig Socks  , 7 , $3.25  ,  Footwear   ,  Sock  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
40007638001 ,     KA200822 ,  Dog Socks  , 7 , $3.25  ,  Footwear   ,  Sock  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
40007643001 , 7217 ,  Mini Candle  , 12 , $4.50  ,  Giftware   ,  Candle  ,    ,    ,    , 0 , 0 , 2 , 2 , 4
40007645001 , 7207 ,  Scalloped Candlepot  , 22 , $10.00  ,  Giftware   ,  Candle  ,    ,    ,    , 0 , 0 , 3 , 2 , 5
40007648001 , 2637 ,  2 Wick Candle  , 18 , $8.00  ,  Giftware   ,  Candle  ,    ,    ,    , 0 , 0 , 1 , 1 , 2
40007649001 , 26112 ,  Mini Candle  , 12 , $4.00  ,  Giftware   ,  Candle  ,    ,    ,    , 0 , 0 , 1 , 4 , 5
40007650001 , 2632 ,  2 Wick Candle  , 18 , $8.00  ,  Giftware   ,  Candle  ,    ,    ,    , 0 , 0 , 2 , 1 , 3
40007651001 , 7216 ,  Mini Candle  , 12 , $4.50  ,  Giftware   ,  Candle  ,    ,    ,    , 0 , 0 , 2 , 2 , 4
40007652001 , 7226 ,  3 Wick Candle  , 20 , $9.00  ,  Giftware   ,  Candle  ,    ,    ,    , 0 , 0 , 1 , 1 , 2
40007654001 , 7206 ,  Scalloped Candlepot  , 22 , $10.00  ,  Giftware   ,  Candle  ,    ,    ,    , 0 , 0 , 3 , 1 , 4
40007655001 , 7214 ,  Mini Candle  , 12 , $4.50  ,  Giftware  ,  Candle  ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40007656001 , 7224 ,  3 Wick Candle  , 20 , $9.00  ,  Giftware   ,  Candle  ,    ,    ,    , 0 , 0 , 2 , 0 , 2
40007658001 , 7204 ,  Scalloped Candlepot  , 22 , $10.00  ,  Giftware   ,  Candle  ,    ,    ,    , 0 , 0 , 2 , 1 , 3
40007659001 ,         QBIE ,  Birthday Queen/Paris Tiara  , 7 , $3.33  ,  Stationary   ,  Greeting Cards  ,    ,    ,  Heart the Moment  , 0 , 0 , 0 , 9 , 9
40007660001 ,         QFAF ,  Fabulous/Feathers Tiara  , 7 , $3.33  ,  Stationary   ,  Greeting Card  ,    ,    ,  Heart The Moment   , 0 , 0 , 1 , 3 , 4
40007661001 ,         QONM ,  One of a Kind/Mermaid Tiara  , 7 , $3.33  ,  Stationary   ,  Greeting Card  ,    ,    ,  Heart The Moment   , 0 , 0 , 1 , 4 , 5
40007662001 ,         QQUS ,  Queen of this Day/Songbird Tia  , 7 , $3.33  ,  Stationary   ,  Greeting Card  ,    ,    ,  Heart The Moment   , 0 , 0 , 1 , 0 , 1
40007663001 ,         QSIG ,  Simply the Best/Crown Tiara  , 7 , $3.33  ,  Stationary   ,  Greeting Card  ,    ,    ,  Heart The Moment   , 0 , 0 , 1 , 3 , 4
40007664001 ,         QWOC ,  WooHoo/Tiara Tiara  , 7 , $3.33  ,  Stationary   ,  Greeting Card  ,    ,    ,  Heart The Moment   , 0 , 0 , 1 , 8 , 9
